system:index,avg_rad,.geo
55_0,0.3159879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.14794084660154,16.31565134782081]}"
56_0,0.050666943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.57065142505338,19.69780839253081]}"
57_0,0.101092055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.88081390107736,10.638298752185435]}"
58_0,0.049707834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.21106661949266,15.99674942195838]}"
59_0,0.24216239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.65610573409101,25.06524221514495]}"
60_0,0.06874847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.48531147306203,13.809351705127344]}"
61_0,0.07739925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.71125314397226,9.245910061800176]}"
62_0,0.050232045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.55143662653693,18.574914287381407]}"
63_0,0.51771396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.15878924423875,23.268611646905907]}"
64_0,0.50231135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.35293182015576,16.531247016009495]}"
65_0,0.14857464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.43864482110632,15.794628483031488]}"
66_0,0.4750466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86247454643576,27.311030425443754]}"
67_0,0.11591525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02316650774596,25.33024522396021]}"
68_0,0.04245501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.02204736086836,13.620705495462245]}"
69_0,0.09952435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.09491737342924,9.946595983413403]}"
70_0,0.21526688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.08992340209298,30.845901068454072]}"
71_0,0.08574365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.4977814124925,14.914279504594356]}"
72_0,3.642651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.27046190279174,16.751334260618776]}"
73_0,0.11636591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.14918933943561,6.200621248634997]}"
74_0,0.09966606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.88230609691416,26.43517302342722]}"
75_0,0.035073124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.29890355715213,11.419833049369418]}"
76_0,0.5524158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.96902388769604,20.906042449671563]}"
77_0,0.25561586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.67308223885226,22.442161585515947]}"
78_0,0.04561999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.22030846424677,14.254017770766508]}"
79_0,0.030779216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.94356662500927,13.831809587230333]}"
80_0,0.20084958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.18262496513226,32.1035424662214]}"
81_0,0.1573602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.1077603618189,32.90753464550837]}"
82_0,0.07564052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.29441198073154,16.230311395829457]}"
83_0,0.06063625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.39997152107067,22.949709721043476]}"
84_0,0.092779115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.58511595523632,15.857510552919853]}"
85_0,0.34941465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.285931222806,10.404736778314359]}"
86_0,0.107488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07657801878764,30.796493727827496]}"
87_0,0.051262558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0304137617476,15.951833657752404]}"
88_0,0.08163523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.96078683277325,20.443410078350013]}"
89_0,0.13593566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1761387979592,16.176412478782286]}"
90_0,0.46172726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91887044915106,31.61845221279686]}"
91_0,0.14876805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.60220681704385,30.675221164471363]}"
92_0,0.43993416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.15854554123601,24.27921634154037]}"
93_0,0.9680079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.81144566401592,27.912901665803833]}"
94_0,0.09226731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.6072007883801,19.405855925191965]}"
95_0,0.13828956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.33845230106265,29.161559910729967]}"
96_0,0.17102864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34270017448051,31.609469059955664]}"
97_0,0.56932145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.14794084660154,28.08807314620714]}"
98_0,0.064846195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62928562152389,7.691824620273403]}"
99_0,0.057728812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98236927100137,10.92575964310368]}"
100_0,0.19502458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.50065144711982,31.811589998882557]}"
101_0,0.20998406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92748055303306,36.887071354157854]}"
102_0,0.21173117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.96865083873683,23.475224162253397]}"
