system:index,avg_rad,.geo
33_0,0.09488539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65474288421066,13.863250622174515]}"
34_0,0.076373205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.41730608588094,16.661502732206827]}"
35_0,0.19804344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19609969439405,23.228187459120527]}"
36_0,0.19799253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.15480006273381,30.45064234344148]}"
37_0,0.542125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.91262798498074,26.367799377118256]}"
38_0,0.07937199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.87632232465675,13.98901476195125]}"
39_0,0.1371914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.44462859336373,30.88183367981885]}"
40_0,0.071583815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.10552206806369,7.849029794994319]}"
41_0,1.4125606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13159608271242,11.186271075498341]}"
42_0,0.17868654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.32223688312999,34.362805405782]}"
43_0,0.12646252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.28954735535174,10.867369149635913]}"
44_0,0.06523077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.03814842175473,18.47609960612826]}"
45_0,0.17751433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.03626818804855,36.963428153308016]}"
46_0,0.17155088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2627272427846,34.56043476828829]}"
47_0,0.123758756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.15567550660867,23.111406472184992]}"
48_0,0.19690476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.55592820295752,35.795618283952635]}"
49_0,0.1460827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.07631932687472,29.61071755278973]}"
50_0,0.12172822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.35667729865796,26.6597518444571]}"
51_0,0.06906232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93720980379265,8.181406450118542]}"
52_0,0.16847175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.15442701377461,32.65151478953431]}"
53_0,0.05357231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.18411716096907,19.140852916376705]}"
54_0,0.102282904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72647876098377,10.274481062117028]}"
55_0,3.1778247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07644867283118,26.816957019178016]}"
56_0,0.026510475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32872305030305,10.584399835138262]}"
57_0,0.16408448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.11312738211437,29.615209129210328]}"
58_0,0.1896691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.32048599538027,24.508286738990847]}"
59_0,0.6455625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.42155395929879,21.189011764169216]}"
60_0,0.056884773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.05835302119233,16.46387336970053]}"
61_0,0.24584548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.167155645118,22.033428131241564]}"
62_0,0.2665698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27819656279887,11.590512953352127]}"
63_0,0.068802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.6255401430217,16.3381092299238]}"
64_0,0.17711508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.32398777087971,32.889568339825985]}"
65_0,1.2262443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.65748357288155,16.43243233475635]}"
66_0,0.46160233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.38299501630942,26.390257259221244]}"
67_0,0.47154552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.45735722470711,26.67771815013949]}"
68_0,0.29122165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.39535059869361,25.46050094015754]}"
69_0,0.116298355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.42092221842667,21.76393354600571]}"
70_0,1.2512609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49054914740103,32.18439084179216]}"
71_0,0.16659248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.11225193823951,35.52612369871678]}"
72_0,0.16347349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.00944807548142,31.286075557672635]}"
73_0,0.088835455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.20569959919719,17.541851710643957]}"
74_0,0.1881922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.64438189257895,30.522507566171043]}"
75_0,1.7540541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40109066794828,16.98938781091045]}"
76_0,0.30652303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82616888611179,20.753328851371247]}"
77_0,0.16418158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.38623809989596,31.708283741208813]}"
78_0,0.7220355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40183676586668,26.170170014611962]}"
79_0,0.42283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.48443602918717,30.872850526977658]}"
80_0,0.074034855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.52148778742955,8.271237978530495]}"
81_0,0.19528814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81394264968405,23.061999131558416]}"
82_0,0.18363799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.60095832420978,29.79487218603423]}"
83_0,0.7543932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64650582928788,24.813713935591483]}"
84_0,0.32287204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.23652388217943,16.100055679632124]}"
85_0,0.025045097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.18162017530094,8.95395759446133]}"
86_0,0.059745196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.43814242619067,13.530873967050294]}"
87_0,0.57849944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.25449018786182,13.512907661367903]}"
88_0,0.6487368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48643061993963,11.006608018674438]}"
89_0,0.5598537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.69952930246019,28.020699499898175]}"
90_0,0.0199064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06359069553133,10.53499249451169]}"
91_0,0.113352776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.26833796608281,7.835555065732526]}"
92_0,0.066248514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.74606660845943,8.814718725422805]}"
93_0,0.32990003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.63452329586289,23.91989022789256]}"
94_0,0.15134676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.25486323682102,6.658762043535954]}"
95_0,0.54447466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46684277246398,18.372793348454515]}"
96_0,0.1812229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.84163820612604,30.69767904657435]}"
97_0,0.1764939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.22828682725664,23.74471874748925]}"
98_0,0.03911398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.94032354142273,7.822080336470734]}"
99_0,0.05061647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.8851761315415,8.145473838753762]}"
100_0,0.047843914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.13059129288109,11.833058080064397]}"
101_0,0.764941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.07283254028545,22.630807795181045]}"
102_0,0.07376957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.77912918519688,13.225446770449656]}"
103_0,0.055238977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.68967070574412,11.195254228339538]}"
104_0,0.16600977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.1167435146601,36.93198711836383]}"
105_0,0.16540913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76777839264402,16.85913209471312]}"
106_0,0.14083564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.51699621100894,19.414839078033157]}"
107_0,0.15370375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17414420720672,34.01695402139598]}"
108_0,0.22912562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11687286061657,20.551207912444355]}"
109_0,0.10265902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85099440792644,17.2678655489875]}"
110_0,0.07806891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8134402547684,14.56842812020834]}"
111_0,0.2435761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.80782953147019,29.642158587733913]}"
112_0,0.14032584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.56778139042605,26.933738006113554]}"
113_0,0.14882284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.59760088357696,30.733611657939132]}"
114_0,0.05531935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39484820377795,19.37441489024778]}"
115_0,1.2646058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.10677056089776,22.994625485249454]}"
116_0,0.4181349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66160210034293,23.048524402296625]}"
117_0,0.17834215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.6868006711168,36.25825065527419]}"
118_0,0.11239203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.78936083087214,17.730497920309055]}"
119_0,0.07017159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.025922185327,20.659005746538696]}"
120_0,0.054212708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.4368939333566,8.307170589895275]}"
121_0,0.121908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52286562622007,25.891692276534908]}"
122_0,0.08482596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.83140656045079,9.713034009542326]}"
123_0,0.104004025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.51848840684576,23.344968446056065]}"
124_0,0.14012188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.12909909704429,20.24578071584372]}"
125_0,0.24735253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.08492943075672,25.80186074812296]}"
126_0,1.3248523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.10364183435752,21.44054004372268]}"
127_0,0.44889575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.43590413243545,26.08033848620001]}"
128_0,0.053602047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.27070560579449,12.7673059755487]}"
129_0,0.054077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.86845831869317,8.16793172085675]}"
130_0,0.15201618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.35354857211772,34.72662309585041]}"
131_0,0.05809225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.8096947762662,14.851397434705989]}"
132_0,0.087408856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.44363879244258,7.431313187878742]}"
133_0,0.028151533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70189694217186,13.225446770449656]}"
134_0,1.1901387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.99522724830122,17.53286855780276]}"
135_0,0.06421747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.85211355480405,17.2678655489875]}"
136_0,0.0033905914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.49029045548811,13.081716324990532]}"
137_0,0.2029349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68942700274138,35.44976689956662]}"
138_0,0.08519996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.87632232465675,6.371301152617707]}"
139_0,0.14511685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.65748357288155,8.123015956650773]}"
140_0,0.12299217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.45685482979145,27.099926333675665]}"
141_0,0.24880202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36802809121083,11.011099595095036]}"
142_0,0.17722528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.67882230810692,33.44203223955949]}"
143_0,0.3497295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85798297001517,17.209475055519732]}"
144_0,0.03263979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.86558828406584,13.890200080698103]}"
145_0,0.06949431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.98436386175385,20.021201894813835]}"
146_0,0.12727824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.55317252537647,25.918641735058497]}"
147_0,0.16443115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.13183978571516,35.09493236233941]}"
148_0,0.37265345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.47183674380022,27.405353530276304]}"
149_0,0.078257695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65248960154528,11.873482267849775]}"
150_0,0.059612747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.30214664073867,19.50916218286571]}"
151_0,0.10522741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.37800104497316,25.792877595281762]}"
152_0,0.16903414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34270017448051,36.222318043909404]}"
153_0,0.6582087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62566948897816,17.249899243305112]}"
154_0,0.14192799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41456539721007,37.273346926329246]}"
155_0,0.5002636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68493542632079,24.104044861137062]}"
156_0,0.0679013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98125012412378,10.485585153885115]}"
157_0,0.15260275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.05223990297847,33.40609962819471]}"
158_0,0.058884274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.78274531774261,15.183774089830212]}"
159_0,0.0838157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.29079584818581,16.243786125091248]}"
160_0,0.04844797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29541677056285,9.34921631947392]}"
161_0,0.14766762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.94930669426392,36.096553904132676]}"
162_0,0.2128587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.33871099297556,27.832053290233077]}"
163_0,0.19038028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.05298600089688,33.370167016829924]}"
164_0,0.16228434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.80607864372047,29.88919529086678]}"
165_0,0.1151236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05011596626954,22.32538059858041]}"
166_0,0.06990604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47245349576218,11.09643954708639]}"
167_0,0.06340784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.95692699722477,10.979658560150853]}"
168_0,0.47693968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.57164122597453,26.63729396235411]}"
169_0,0.08061216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.52672546176855,21.530371572134634]}"
170_0,0.13558955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.09341018868226,28.86062429054993]}"
171_0,0.03975261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.62503774810604,15.206231971933201]}"
172_0,0.14636432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.34206843360839,31.25912609914905]}"
173_0,2.3932567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.27495347921234,16.742351107777584]}"
174_0,0.4371131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.04088911042561,18.215588173733597]}"
175_0,0.08873288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.70003169737585,13.939607421324675]}"
176_0,0.24396056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.8473782753807,29.673599622678097]}"
177_0,0.05081267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.58511595523632,14.357324028440253]}"
178_0,0.21079315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.45211955036811,31.452263885234746]}"
179_0,0.04435243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.88767311720963,13.701553871033003]}"
180_0,0.123327255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54357262057333,20.214339680899535]}"
181_0,0.027860517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.03626818804855,7.4178384586169495]}"
182_0,0.103933714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.27495347921234,8.423951576830813]}"
183_0,0.08195996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.95554915843425,7.534619445552487]}"
184_0,0.19786686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.00333495726755,36.58613573397781]}"
185_0,0.1536632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34033253476883,29.78139745677244]}"
186_0,0.17399783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68655696811405,34.3538222529408]}"
187_0,0.06991358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.11774830449143,6.133247602326033]}"
188_0,0.06306096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.74606660845943,11.047032206459816]}"
189_0,0.027546082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.39734518944609,7.260633283896033]}"
190_0,0.12904799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9702723805301,12.080094783197266]}"
191_0,0.18152691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.10377118031397,37.56529939366809]}"
192_0,0.08253519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.00009187368103,6.3443516940941205]}"
193_0,0.055271856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.98100642112102,9.039297546452685]}"
194_0,0.07528731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.38100042555696,14.105795748886788]}"
195_0,0.04572086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.67656902544154,8.257763249268702]}"
196_0,6.091058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.52435782205688,7.9164034413032836]}"
197_0,0.04047345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.61605459526484,15.534117050636826]}"
198_0,0.7333341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.42517009184454,16.54023016885069]}"
199_0,0.46674722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26185179890975,11.855515962167386]}"
200_0,0.22306716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7203656427699,6.299435929888145]}"
201_0,0.88120216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59510389790883,25.51439985720471]}"
202_0,0.12906036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.63239935915396,34.38077171146439]}"
203_0,0.07081704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.88280849182982,17.469986487914394]}"
204_0,0.386673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.38062737659776,6.982155545818981]}"
205_0,0.8581348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.10576577106644,20.398494314144035]}"
206_0,0.06775274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.95629525635265,18.525506946754835]}"
207_0,0.26564527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.98986022800577,24.23879215375499]}"
208_0,0.08155561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.55292882237373,11.927381184896948]}"
209_0,0.16862231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1589185901952,8.181406450118542]}"
210_0,0.2666396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.73708345561823,25.06075063872435]}"
211_0,0.04463487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72185783860671,12.681966023557345]}"
212_0,0.0011314169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.04849442447627,6.874357711724638]}"
213_0,0.09008671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81107261505672,7.2651248603166305]}"
214_0,0.089272335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.20882832573744,6.434183222506073]}"
215_0,0.13694195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.92572966528333,27.778154373185906]}"
216_0,0.18917651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.27968875863569,34.97815137540387]}"
217_0,0.0788129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.83340115120325,15.614965426207583]}"
218_0,0.17094155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.92610271424253,28.833674832026343]}"
219_0,0.8994708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77064842727134,30.140723570420246]}"
220_0,0.25763184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29329283385393,22.567925725292678]}"
221_0,0.11267353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.80421339892446,26.709159185083674]}"
222_0,0.07437031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.49204134323783,15.215215124774396]}"
223_0,0.02760702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.33433377360126,11.082964817824596]}"
224_0,0.121213675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0442615399686,34.99611768108626]}"
225_0,0.37098768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.19360270872592,17.568801169167543]}"
226_0,0.9740008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.84825371925557,22.783521393481365]}"
227_0,0.5040383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.2194330203719,29.255883015562517]}"
228_0,0.061855026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.34581391211059,17.33074761887587]}"
229_0,0.124483295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.14557320688988,23.987263874201524]}"
230_0,0.04598149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.38811833360214,18.83093414335547]}"
231_0,0.087888524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96764604890552,16.472856522541726]}"
232_0,0.15634568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57538670447671,31.29955028693443]}"
233_0,0.17067546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.72111174068831,27.683831268353355]}"
234_0,2.488584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12710450629181,23.214712729858736]}"
235_0,1.0067172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48643061993963,17.056761457219416]}"
236_0,0.3324005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.45661112678872,18.031433540489097]}"
237_0,0.06171215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.40507984945322,17.663124274000094]}"
238_0,0.03883354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.01082591427195,19.69331681611021]}"
239_0,0.16538554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43540173751978,27.27958939049957]}"
240_0,0.18006305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86659307389716,34.89281142341252]}"
241_0,2.064157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.74856359412756,14.038422102577822]}"
242_0,0.04823762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65474288421066,7.3414816594667895]}"
243_0,0.18164241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.86072365868604,31.12887038295172]}"
244_0,0.31626207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63265805106688,29.323256661871483]}"
