system:index,avg_rad,.geo
21_0,0.21833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15979403407007,6.9462229344542]}"
22_0,0.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97476395695071,32.808719964255225]}"
23_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.42878622439027,7.431313187878742]}"
24_0,0.6125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.08418333283831,21.382149550254912]}"
25_0,0.30583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.51226093158562,36.154944397600445]}"
26_0,0.14666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.09266409076385,16.48633125180352]}"
27_0,0.2925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49541377278082,33.15007977222064]}"
28_0,0.123333335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.69328683828986,17.182525596996147]}"
29_0,0.26166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.58561835015198,34.142718161172716]}"
30_0,0.25666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.96402991635978,33.760934165421915]}"
31_0,1.1758333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.51500162025648,27.005603228843118]}"
32_0,16.205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.8280341309078,22.32538059858041]}"
33_0,0.41333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.95605155334991,32.36854547503666]}"
34_0,0.12666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.70264304009027,14.492071321058182]}"
35_0,0.68583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.94095528229485,34.04839505634016]}"
36_0,0.80833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.16328082065934,23.88395761652778]}"
37_0,0.3325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21818452753784,24.4094720577377]}"
38_0,0.27916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.00482715310436,20.14696603459057]}"
39_0,0.21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.95018213813879,29.422071343124628]}"
40_0,0.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.89516407421401,23.78514293527463]}"
41_0,0.27666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.47195110084651,29.449020801648214]}"
42_0,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.59173146836584,18.628813204428578]}"
43_0,4.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1679017430364,13.238921499711449]}"
44_0,0.25583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.71749560814257,31.31302501619622]}"
45_0,0.2925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91924349811026,31.753199505414788]}"
46_0,0.1525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.53570861460975,17.393629688764236]}"
47_0,0.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19697513826891,26.722633914345465]}"
48_0,0.2775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89428863033915,34.290940183052435]}"
49_0,0.16416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.17101548066647,8.67547985638428]}"
50_0,0.22166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.40233916078233,6.757576724789101]}"
51_0,0.13416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38698419781436,8.738361926272646]}"
52_0,0.15333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.74069958816396,9.295317402426749]}"
53_0,0.19583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.95467371455939,15.394878181598301]}"
54_0,0.17750001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25236625115289,7.86699610067671]}"
55_0,0.14833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.46296794800531,8.41047684756902]}"
56_0,0.45083332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.78037767803094,7.530127869131889]}"
57_0,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76565445593508,20.528750030341367]}"
58_0,0.21833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.97713159666237,27.257131508396583]}"
59_0,1.025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58075372477218,27.252639931975985]}"
60_0,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.21406600007644,29.601734399948533]}"
61_0,0.27083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.66022426155241,28.065615264104153]}"
62_0,0.145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.27445108429667,15.480218133589656]}"
63_0,0.24583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33584095834824,27.212215744190605]}"
64_0,0.13166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.55853954567193,13.490449779264914]}"
65_0,0.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68804916395086,13.670112836088819]}"
66_0,0.3475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.66559128184787,28.348584578601802]}"
67_0,0.4225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7995924765474,12.102552665300253]}"
68_0,0.18666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.50950525400457,17.10167722142539]}"
69_0,0.16083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.69803710662337,15.210723548353798]}"
70_0,0.2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.5414486838644,18.94771513029101]}"
71_0,0.15666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.4458770861978,19.03754665870296]}"
72_0,0.13916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.95866289606433,12.340606215591928]}"
73_0,0.22833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96764604890552,24.800239206329692]}"
74_0,0.17666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.12485122362644,28.528247635425704]}"
75_0,0.26333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91475192168967,35.292561724845704]}"
76_0,0.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.63128021227635,31.3579407804022]}"
77_0,0.28416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31774530670938,36.13697809191805]}"
78_0,0.6741667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.05000160922326,21.395624279516703]}"
79_0,0.26333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.41518214917201,25.999490110629253]}"
80_0,0.22666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88867790704094,6.851899829621651]}"
81_0,0.29833335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.68929765678493,24.324132105746344]}"
82_0,0.11333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.32984219718065,10.746096586279776]}"
83_0,0.30833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19697513826891,37.300296384852835]}"
84_0,0.14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.86396674227257,8.03318442823882]}"
85_0,1.415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86284759539497,26.816957019178016]}"
86_0,0.25416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.25698717352995,13.55782342557388]}"
87_0,0.28416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.21555819591325,28.097056299048337]}"
88_0,1.8075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63465264181934,14.653768072199695]}"
89_0,0.26916668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.92410812349007,28.321635120078216]}"
90_0,0.74333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.69466467708038,25.792877595281762]}"
91_0,1.2066667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23527538934536,21.454014772984472]}"
92_0,0.16416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.89216469363022,17.21396663194033]}"
93_0,0.6825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31112979357987,23.488698891515188]}"
94_0,1.1466666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.51986624563628,26.538479281100965]}"
95_0,0.7825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.02791677607946,23.102423319343796]}"
96_0,0.21333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.67457443468906,18.525506946754835]}"
97_0,0.26166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.34544086315138,34.50653585124112]}"
98_0,0.17166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.57775434418839,20.96892451955993]}"
99_0,1.4483333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.84238430404444,25.905167005796702]}"
100_0,0.13333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9183680542354,16.028190456902564]}"
101_0,0.21166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2478746747323,15.147841478465432]}"
102_0,0.7316667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.3284793473003,29.049270500215027]}"
103_0,0.2775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.19509490456272,30.48657495480626]}"
104_0,0.16583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6579859677972,17.2678655489875]}"
105_0,0.18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7338403720317,11.213220534021927]}"
106_0,0.45916668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.50764000920856,13.476975050003121]}"
107_0,0.5133333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11687286061657,11.294068909592685]}"
108_0,0.16833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39484820377795,16.607603815159653]}"
109_0,0.14166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29853050819294,15.623948579048779]}"
110_0,0.465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44313639752691,22.98115075598766]}"
111_0,0.1425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4839336342715,14.581902849470133]}"
112_0,0.100833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.49316049011544,13.661129683247625]}"
113_0,0.40416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.291168897145,21.786391428108697]}"
114_0,1.2758334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97088913249205,20.766803580633038]}"
115_0,0.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.8428866989601,8.944974441620136]}"
116_0,0.1925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.67532053260747,11.35695097948105]}"
117_0,0.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.45735722470711,21.808849310211684]}"
118_0,0.125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.84350345092206,14.056388408260213]}"
119_0,0.27333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.09590717435039,36.27621696095658]}"
120_0,0.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.11924050032823,15.875476858602244]}"
121_0,0.25833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.85848536493083,26.012964839891044]}"
122_0,0.22666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37302206254708,8.662005127122486]}"
123_0,0.7366667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6154378433029,28.42494137775196]}"
124_0,0.475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.94993843513605,25.303295765436623]}"
125_0,0.175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.43814242619067,18.25152078509838]}"
126_0,1.0516666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00583194293569,27.194249438508216]}"
127_0,0.12583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.29228804402261,10.162191651602088]}"
128_0,0.32833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93845829662672,31.883455221612117]}"
129_0,0.15583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.30751366103412,14.536987085264157]}"
130_0,0.1975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.34419237031732,19.05551296438535]}"
131_0,0.15166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.52834700356182,8.239796943586311]}"
132_0,0.24083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97987228533324,32.332612863671876]}"
133_0,0.15833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.70439392783999,11.253644721807307]}"
134_0,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.80121401834066,16.661502732206827]}"
135_0,0.16333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10265203343637,8.859634489628782]}"
136_0,0.3475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33820859805991,37.31826269053522]}"
137_0,0.20166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.37813039092963,19.086953999329534]}"
138_0,0.29916668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.97526635186637,19.257633903312243]}"
139_0,0.20583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5219901823452,7.444787917140535]}"
140_0,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.64001966211481,28.115022604730726]}"
141_0,0.34083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.51449922534081,22.837420310528536]}"
142_0,0.33916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6244209961441,22.70267301791061]}"
143_0,0.395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.29129824310147,23.30005268185009]}"
144_0,0.3025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.19347336276947,29.767922727510644]}"
145_0,0.26666668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.21294685319883,33.38813332251232]}"
146_0,0.18583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.95504676351858,15.561066509160412]}"
147_0,0.18166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32723085446625,8.172423297277348]}"
148_0,0.335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.20782353590612,27.86349432517726]}"
149_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17651184691839,8.136490685912566]}"
150_0,0.24583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.92073569394708,25.002360145256585]}"
151_0,0.50083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54806419699393,24.063620673351682]}"
152_0,0.18416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.45722787875066,17.115151950687185]}"
153_0,0.32999998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78375010757394,37.39461948968538]}"
154_0,0.13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.60433075375278,6.753085148368503]}"
155_0,0.24416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.81194805893158,12.039670595411888]}"
156_0,0.6983333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.5078837122113,24.997868568835987]}"
157_0,0.11666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.59808828958245,9.843289725739657]}"
158_0,0.25666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.13957444572229,24.265741612278575]}"
159_0,0.16083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.45286564828652,9.93312125415161]}"
160_0,0.545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41132231362353,29.45800395448941]}"
161_0,0.0775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0969119641817,10.189141110125673]}"
162_0,0.1775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.24824772369149,14.110287325307384]}"
163_0,0.15666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.07956241046125,16.787266871983558]}"
164_0,0.28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.63789572540588,36.47384632346287]}"
165_0,0.17666668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.6688343654344,10.858385996794716]}"
166_0,0.23666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.42280245213286,20.78476988631543]}"
167_0,0.39166668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33658705626664,19.50467060644511]}"
168_0,0.43166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2295353200907,21.166553882066225]}"
169_0,0.5525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43502868856059,23.120389625026185]}"
170_0,1.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.10863580569377,26.628310809512918]}"
171_0,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.95417131964372,25.779402866019968]}"
172_0,0.42416668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74008283620202,23.515648350038774]}"
173_0,0.75916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45336804320218,14.599869155152524]}"
174_0,0.15166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.2848120759284,16.737859531356985]}"
175_0,0.17666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.94980908917958,11.577038224090334]}"
176_0,0.23833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83751967866465,28.191379403880884]}"
177_0,0.40916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.12211053495557,19.536111641389294]}"
178_0,0.1575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.54981508474366,18.503049064651844]}"
179_0,0.2375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.1163704657009,31.95532044434168]}"
180_0,0.13666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.14943304243835,14.442663980431607]}"
181_0,0.094166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.04113281342835,12.884086962484238]}"
182_0,0.21166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.6352693937813,16.22581981940886]}"
183_0,0.27416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.26084700907843,33.32525125262395]}"
184_0,0.1825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4372669823158,19.998744012710848]}"
185_0,0.1875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72498656514696,20.879092991147978]}"
186_0,0.33916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80658103863612,35.61146365070813]}"
187_0,0.26333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.66795892155955,34.40772116998797]}"
188_0,0.7291667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4704589050097,25.334736800380806]}"
189_0,0.14583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4327754058952,14.483088168216986]}"
190_0,0.27416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.23639453622297,33.235419724212]}"
191_0,0.25333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.46060030829365,27.010094805263712]}"
192_0,0.19666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.00819958264735,12.084586359617864]}"
193_0,0.27833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.84113581121038,27.382895648173314]}"
194_0,0.28166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65923446063127,31.932862562238693]}"
195_0,0.17583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.926232060199,8.46886734103679]}"
196_0,0.1525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.3760064542207,7.274108013157826]}"
197_0,0.8175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.55505275908266,31.528620684384908]}"
198_0,0.27583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.02991136683194,36.096553904132676]}"
199_0,0.26333335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03103051370954,33.931614069404624]}"
200_0,1.2875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.63789572540588,24.966427533891803]}"
201_0,0.27166668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.65211655258608,32.557191684701756]}"
202_0,1.0008333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80171641325633,31.286075557672635]}"
203_0,10.833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5403295369868,13.315278298861609]}"
204_0,0.36666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.12186683195281,30.39674342639431]}"
205_0,0.2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.42217071126073,28.402483495648973]}"
206_0,0.12166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91212559006507,8.307170589895275]}"
207_0,0.10666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.39559430169635,12.3900135562185]}"
208_0,0.2075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98574170054437,31.11090407726933]}"
209_0,0.26333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.29129824310147,28.654011775202438]}"
210_0,0.3025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.55879823758485,28.222820438825067]}"
211_0,0.48083332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.71949019889504,21.912155567885428]}"
212_0,0.12916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.80919238135054,16.513280710327106]}"
213_0,0.15416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.29316348789747,15.90242631712583]}"
214_0,0.17833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.82104556881906,6.434183222506073]}"
215_0,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.61368695555316,31.19175245284009]}"
216_0,0.25333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.96078683277325,18.13923137458344]}"
217_0,0.14416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67470378064553,10.916776490262485]}"
218_0,0.19916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.71486927651799,27.589508163520804]}"
219_0,0.13166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.29217368697633,13.984523185530652]}"
220_0,0.2775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.25922546728516,30.81446003350989]}"
221_0,1.4925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.00296190830835,27.26611466123778]}"
222_0,0.17416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.4689667091729,16.441415487597542]}"
223_0,0.29583332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.94257682408812,21.099180235757263]}"
224_0,0.21416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.94669535154951,10.696689245653202]}"
225_0,0.18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57676454326725,9.183027991911809]}"
226_0,0.255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94332292200652,31.3579407804022]}"
227_0,0.21833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.41393365633795,30.720136928677338]}"
228_0,0.15416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.9990870838497,8.706920891328462]}"
229_0,3.7775002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82903892073911,23.178780118493954]}"
230_0,0.3575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38075672255421,24.71040767791774]}"
231_0,0.2225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71225793380357,13.467991897161927]}"
232_0,0.20416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97938487932775,10.445160966099737]}"
233_0,0.40833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.8743277339043,16.86362367113372]}"
234_0,0.115833335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26147874995054,11.064998512142207]}"
235_0,0.21166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.6879198179944,20.039168200496228]}"
236_0,0.395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04301304713454,26.924754853272358]}"
237_0,0.14083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.69503772603959,14.240543041504715]}"
238_0,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82205035865039,11.815091774382006]}"
239_0,0.2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.94843125038906,36.81071455500769]}"
240_0,0.29583335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45948116141604,35.997739222879524]}"
241_0,0.20416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.61568154630564,20.67248047580049]}"
242_0,0.19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.7143818705125,10.651773481447227]}"
243_0,0.19583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.00221581038996,11.52763088346376]}"
244_0,0.25166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.48119294560063,28.209345709563276]}"
245_0,0.1375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.20595829111011,9.708542433121728]}"
246_0,0.30416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08181569312664,14.815464823341209]}"
