system:index,avg_rad,.geo
49_0,0.32272375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0304137617476,36.020197104982515]}"
50_0,0.16978112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09927960389338,9.048280699293882]}"
51_0,0.22634776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94744144946792,8.20386433222153]}"
52_0,0.17695338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.80009487146306,10.737113433438582]}"
53_0,0.30254436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80620798967692,27.998241617795188]}"
54_0,0.2482611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.65323569946368,37.20597328002028]}"
55_0,0.25769615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.47968576085364,33.819324658889684]}"
56_0,0.93845415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.20059127081466,20.37154485562045]}"
57_0,0.29587057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.25972786220082,37.129616480870126]}"
58_0,0.31492716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.62455034210055,32.11701719548319]}"
59_0,0.13552848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95031148409525,9.272859520323761]}"
60_0,0.13715138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42304615513561,11.347967826639856]}"
61_0,0.3366915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.62503774810604,29.74097326898706]}"
62_0,0.6793587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54769114803473,29.862245832343195]}"
63_0,0.16972642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.80333795504959,8.756328231955036]}"
64_0,0.37013328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81880727506385,14.635801766517305]}"
65_0,0.17342104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.98711953933488,14.855889011126587]}"
66_0,0.30458993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.39098836822947,24.83617181769447]}"
67_0,0.18406357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74906598904322,18.044908269750888]}"
68_0,0.29641834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.08904795821812,30.607847518162398]}"
69_0,0.29579738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74930969204595,33.37915016967112]}"
70_0,0.6416536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01157201219034,32.224815029577535]}"
71_0,1.7593427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37751363896768,25.46050094015754]}"
72_0,0.21714811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.32111773625238,6.564438938703404]}"
73_0,0.49982795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.66646672572274,25.31227891827782]}"
74_0,0.2636537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.59497455195238,19.455263265818537]}"
75_0,0.367541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.47407503755544,24.449896245523078]}"
76_0,0.1799862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61469174538449,8.001743393294639]}"
77_0,0.24401137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69453533112393,22.275973257953837]}"
78_0,0.16441599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.90027240259656,14.24952619434591]}"
79_0,0.25315547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.93620501396134,26.21059420239734]}"
80_0,0.16840646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.26496553653982,14.132745207410373]}"
81_0,0.17735822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.78811233803808,6.348843270514719]}"
82_0,0.30253914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.0506183611852,37.40360264252658]}"
83_0,0.30437267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.2803204995078,31.923879409397497]}"
84_0,0.16832493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.61406000451237,17.600242204111726]}"
85_0,0.2052463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79709549087927,16.041665186164355]}"
86_0,0.25044262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28542882789034,27.89942693654204]}"
87_0,0.65196764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.06671942207159,33.091689278752874]}"
88_0,0.12969379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32011294642106,9.043789122873283]}"
89_0,0.31926724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0349053381682,21.413590585199096]}"
90_0,0.19809236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.3226099320892,17.92812728281535]}"
91_0,0.20239869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.86422543418549,7.071987074230933]}"
92_0,0.6218149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.90975795035341,22.451144738357144]}"
93_0,0.15178953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.20620199411285,11.725260245970055]}"
94_0,0.42741218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36390956374943,21.975037637773795]}"
95_0,0.2724182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.59010992657258,32.21583187673634]}"
96_0,0.37411797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41581389004413,34.290940183052435]}"
97_0,0.18994746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.81793183118899,6.798000912574479]}"
98_0,0.13280623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69490838008313,14.837922705444196]}"
99_0,0.14049649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.4331484548544,15.80810321229328]}"
100_0,0.2797525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.86234520047931,28.299177237975226]}"
101_0,0.3692979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.77314541293947,32.87160203414359]}"
102_0,0.18448226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.67282354693934,19.720266274633797]}"
103_0,0.7627179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0218036578656,6.7306272662655156]}"
104_0,0.2056319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.47482113547385,20.712904663585867]}"
105_0,0.2637746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.85947516585198,30.203605640308613]}"
106_0,0.2751459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.63452329586289,30.43267603775909]}"
107_0,1.0752282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5881153358201,30.71564535225674]}"
108_0,0.14861788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.62367489822569,11.500681424940174]}"
109_0,0.17573082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.54469176745094,14.891821622491369]}"
110_0,0.27794555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.14818454960428,33.451015392400684]}"
111_0,0.42044082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26023025711648,15.596999120525192]}"
112_0,0.18707527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.09303713972305,20.57815737096794]}"
113_0,0.355977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2900497502674,18.911782518926227]}"
114_0,0.19571936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2851851248876,12.093569512459059]}"
115_0,0.1577604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.45685482979145,14.510037626740571]}"
116_0,0.26862302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.95991138889839,28.33061827291941]}"
117_0,0.308242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.03028441579114,36.801731402166496]}"
118_0,0.20583569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.14395166509661,6.339860117673523]}"
119_0,0.28384012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.37937888376369,34.83442092994475]}"
120_0,0.19130887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.14145467942848,15.07597625573587]}"
121_0,0.3627666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.5167525080062,35.067982903815825]}"
122_0,0.24056901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.20882832573744,19.904420907878297]}"
123_0,0.22051851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.41967372559262,22.796996122743156]}"
124_0,0.29187396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.23764302905704,32.57066641396355]}"
125_0,0.22293887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.20508284723525,14.182152548036946]}"
126_0,0.36766854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.47981510681011,21.561812607078817]}"
127_0,0.32883132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.88530547749795,36.06511286918849]}"
128_0,0.30451763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.72797095682058,36.48732105272467]}"
129_0,0.5660482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.74656900337509,24.741848712861923]}"
130_0,0.20471019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04301304713454,13.863250622174515]}"
131_0,0.31800923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55542580804186,35.993247646458926]}"
132_0,0.2181209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.59348235611557,18.462624876866467]}"
133_0,0.3104562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86247454643576,32.525750649757576]}"
134_0,0.18174654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.33558226643532,18.57042271096081]}"
135_0,0.4515539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.45424348707704,22.73860562927539]}"
136_0,0.23400033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.27020321087882,23.551580961403555]}"
137_0,0.23965506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.48829586473563,19.702299968951404]}"
138_0,0.44685656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81556419147732,14.307916687813679]}"
139_0,1.6673402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.39822063332095,27.24365677913479]}"
140_0,0.18180108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.16577780632747,19.86399672009292]}"
141_0,0.36429602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21531449291051,18.11677349248045]}"
142_0,0.12852201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.53608166356895,8.096066498127188]}"
143_0,1.0356148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.65873206571561,12.672982870716151]}"
144_0,0.3370457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94744144946792,34.63229999101785]}"
145_0,0.21306239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.26084700907843,22.81047085200495]}"
146_0,0.8483872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03727297787987,12.120518970982644]}"
147_0,0.19448635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.04226694921613,16.23929454867065]}"
148_0,0.32764024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90988729630988,33.168046077903035]}"
149_0,0.13235474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.07507083404066,15.484709710010252]}"
150_0,0.37411308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.27458043025314,32.0990508898008]}"
151_0,0.18857293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46035660529091,9.942104406992804]}"
152_0,0.44795254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39335600794115,36.909529236260845]}"
153_0,0.2689169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.3662772034611,28.451890836275545]}"
154_0,0.2928748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.49004675248537,31.609469059955664]}"
155_0,0.24681342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.39883738528289,32.139475077586184]}"
156_0,0.17915447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.8327843992413,9.672609821756948]}"
157_0,0.23974378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.80145772134341,23.061999131558416]}"
158_0,0.22995417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.8709553043613,29.45351237806881]}"
159_0,0.31981122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.88929465900289,24.95295280463001]}"
160_0,0.16329645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.6815629967778,10.90779333742129]}"
161_0,0.16398974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64637648333142,10.898810184580094]}"
162_0,0.15649472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44563338319504,9.829814996477864]}"
163_0,0.19849613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.39997152107067,19.21271813910627]}"
164_0,0.1765311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.03839212475748,6.784526183312686]}"
165_0,0.2723821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.4663403775483,23.933364957154353]}"
166_0,0.81446034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.06284459761294,23.982772297780926]}"
167_0,0.17033887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06871401282405,7.539111021973085]}"
168_0,0.17196412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12760690120749,16.16742932594109]}"
169_0,0.09075572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.28816951656121,10.094818005293122]}"
170_0,0.32655406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20346130544198,33.37465859325052]}"
171_0,0.19572562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.28768211055574,18.29194497288376]}"
172_0,0.28888893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.55816649671273,34.31788964157602]}"
173_0,0.6861249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.62691798181221,25.37965256458678]}"
174_0,0.11512626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.99783859101564,10.791012350485753]}"
175_0,0.18143785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11437587494844,7.86699610067671]}"
176_0,0.4348563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18549499975958,18.143722951004037]}"
177_0,0.15407228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.10813341077811,10.040919088245952]}"
178_0,0.31355837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.59122907345018,35.067982903815825]}"
179_0,0.27420002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.22940597413424,34.75806413079459]}"
180_0,0.765535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49092219636023,9.308792131688541]}"
181_0,0.28839895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27856961175807,23.214712729858736]}"
182_0,0.2821114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.36003473929078,30.11377411189666]}"
183_0,0.39988446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.56690594655119,15.722763260301926]}"
184_0,0.17945957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.43465563960139,15.942850504911208]}"
185_0,0.33001643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4884252106921,30.351827662188335]}"
186_0,0.19515136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.09715566718444,14.577411273049536]}"
187_0,0.36455396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.80533254580206,32.70541370658148]}"
188_0,0.31348017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81631028939572,30.65725485878897]}"
189_0,0.2587632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.11387348003277,31.923879409397497]}"
190_0,0.21174602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45884942054393,26.8439064777016]}"
191_0,0.2240238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80246251117472,7.651400432488025]}"
192_0,0.19146521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07121099849218,7.5525857512348775]}"
193_0,0.45206854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.34432171627377,23.91539865147196]}"
194_0,0.32925463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.5437019665298,36.047146563506104]}"
195_0,0.6357605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.92910209482632,33.760934165421915]}"
196_0,0.30204853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52735720264067,32.557191684701756]}"
197_0,0.2970151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.44675253007266,37.66411407492124]}"
198_0,1.7546166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.83390354611892,18.44016699476348]}"
199_0,0.32952806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0349053381682,32.49880119123399]}"
200_0,0.31760094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20832593082179,31.96879517360347]}"
201_0,0.24304245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.8668367768999,30.15419829968204]}"
202_0,0.47429663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46235119604337,9.461505729988861]}"
203_0,0.28618068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.8417675520825,26.15220370892957]}"
204_0,1.2896228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62853952360548,12.192384193712206]}"
205_0,0.13655466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.90813640856014,10.853894420374118]}"
206_0,0.21112168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.22329285592038,23.605479878450726]}"
207_0,0.18054454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.82766108194859,6.636304161432966]}"
208_0,2.2216485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.67382833677067,29.601734399948533]}"
209_0,0.17506537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.17887948663007,11.617462411875712]}"
210_0,0.16546944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.35567250882664,18.130248221742242]}"
211_0,0.12825088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3139998282072,9.169553262650016]}"
212_0,0.3837388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.57214362089019,6.640795737853563]}"
213_0,0.16261648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.82130426073198,14.15520308951336]}"
214_0,0.15685411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.922859630656,14.074354713942604]}"
215_0,0.20772953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.44813036886318,8.208355908642128]}"
216_0,0.7017941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.93309127633125,17.070236186481207]}"
217_0,0.30067176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52922244743668,37.87521816668933]}"
218_0,0.38890335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10302508239556,33.203978689267814]}"
219_0,0.21351047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.08729707046838,19.199243409844474]}"
220_0,0.12528978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.49153894832217,7.835555065732526]}"
221_0,0.33133715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96790474081844,24.49930358614965]}"
222_0,0.43085733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.57164122597453,24.33760683500814]}"
223_0,0.20831633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.8327843992413,6.205112825055595]}"
224_0,0.33219042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.94007983841999,35.80460143679383]}"
225_0,1.4671527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.19198116693265,21.157570729225032]}"
226_0,0.21821854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.59922242537023,9.268367943903163]}"
227_0,0.28490263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.97800704053724,32.45837700344861]}"
228_0,0.22488187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.16640954719959,6.294944353467547]}"
229_0,0.45522764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45049800857485,19.621451593380648]}"
230_0,0.19387738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.78449620549233,6.73961041910671]}"
231_0,0.26749554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.20008887589898,29.938602631493353]}"
232_0,0.36618048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19609969439405,35.014083986768654]}"
233_0,1.372402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.55255577341453,23.794126088115828]}"
234_0,0.15735798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.65660812900667,14.716650142088062]}"
235_0,0.28492197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76365986518262,29.90716159654917]}"
236_0,0.2955953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.16527541141181,35.55307315724036]}"
237_0,0.31232858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.549312689828,37.51589205304152]}"
238_0,1.0135592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36840114017002,23.722260865386264]}"
239_0,0.305289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.07432473612225,35.28357857200451]}"
240_0,0.2746854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.26621402937388,34.13373500833152]}"
241_0,0.23886581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.59173146836584,28.658503351623036]}"
242_0,1.240555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77801003831927,20.8386688033626]}"
243_0,0.33772266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.45536263395465,19.792131497363357]}"
244_0,0.18253213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.33271223180799,7.831063489311929]}"
