system:index,avg_rad,.geo
63_0,0.27583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.67669837139799,16.252769277932444]}"
64_0,0.48333335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.47657202322357,19.92238721356069]}"
65_0,0.3525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.6778175182756,36.68495041523096]}"
66_0,0.68083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8947910252548,23.39437578668264]}"
67_0,0.17583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.91063339422827,15.372420299495312]}"
68_0,0.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04525134088975,33.01533247960271]}"
69_0,0.29166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.01381030594555,32.03616881991244]}"
70_0,0.36416668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.54083193190246,26.969670617478336]}"
71_0,0.5475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68243844065266,14.23155988866352]}"
72_0,0.32833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.97014303457365,33.43304908671829]}"
73_0,0.36416668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.10514901910449,22.028936554820966]}"
74_0,0.2225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.84825371925557,15.183774089830212]}"
75_0,0.17083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05199619997572,11.105422699927585]}"
76_0,0.29833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.2713373466666,30.693187470153752]}"
77_0,0.20833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7760154475668,13.077224748569934]}"
78_0,0.29333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.97213762532611,35.25213753706032]}"
79_0,0.26666668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.44824472590946,26.444156176268415]}"
80_0,0.19416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.60470380271198,18.992630894496983]}"
81_0,0.285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.56316046804899,35.94833188225295]}"
82_0,0.34666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54357262057333,36.87808820131666]}"
83_0,0.2875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.99161111575549,25.58626507993427]}"
84_0,0.21666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.47782051605763,10.117275887396112]}"
85_0,0.28666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65785662184074,29.660124893416302]}"
86_0,0.30833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49541377278082,30.92674944402483]}"
87_0,0.46083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43253170289246,18.556947981699015]}"
88_0,0.1725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4648481817115,11.186271075498341]}"
89_0,0.39249998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57301906476505,14.424697674749217]}"
90_0,0.16583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86758287481831,17.231932937622723]}"
91_0,0.29416665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.30339513357274,32.13049192474499]}"
92_0,0.39583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02903592295708,27.481710329426463]}"
93_0,0.17916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.02754372712027,14.263000923607704]}"
94_0,0.18666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.33558226643532,20.281713327208497]}"
95_0,0.19833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.64613278032867,11.913906455635155]}"
96_0,0.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.72672246398652,36.267233808115385]}"
97_0,0.18833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.01056722235903,13.117648936355312]}"
98_0,0.14833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.33146373897392,8.29818743705408]}"
99_0,0.29916668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5365840584846,24.0321796384075]}"
100_0,0.2525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77277236398027,9.816340267216072]}"
101_0,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44762797394752,11.855515962167386]}"
102_0,0.215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.35505575686469,17.110660374266587]}"
103_0,0.5225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.14344927018094,25.46050094015754]}"
104_0,0.47833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.1014035406023,28.079089993365944]}"
105_0,0.20166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.28768211055574,15.269114041821567]}"
106_0,0.295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41132231362353,13.337736180964596]}"
107_0,0.20583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47832291097329,19.841538837989933]}"
108_0,0.315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31325373028879,30.670729588050765]}"
109_0,0.18583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.50327777874442,8.549715716607546]}"
110_0,0.37666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.32210753717352,22.75657193495778]}"
111_0,0.29583332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.55729105283787,27.98925846495399]}"
112_0,0.24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.77214062310816,26.8439064777016]}"
113_0,0.18833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.08718271342211,7.6289425503850365]}"
114_0,0.24416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.97588310382831,17.923635706394755]}"
115_0,0.73583335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.3330852807672,16.83667421261013]}"
116_0,0.17999999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.37688189809556,20.501800571817782]}"
117_0,0.19500001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.936707408877,7.96131920550926]}"
118_0,0.36083335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.12099138807795,35.58900576860515]}"
119_0,0.19166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.54981508474366,15.628440155469375]}"
120_0,0.3575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.82728803298939,21.61121994770539]}"
121_0,0.3025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06908706178325,35.53061527513738]}"
122_0,0.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.01343725698635,16.85913209471312]}"
123_0,0.28916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70189694217186,33.95856352792821]}"
124_0,0.3125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6722067949774,29.727498539725268]}"
125_0,0.12166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.96440296531898,15.574541238422205]}"
126_0,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18935483530807,34.77603043647698]}"
127_0,0.25416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.90401788109875,29.705040657622277]}"
128_0,0.32333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9788824844121,14.707666989246867]}"
129_0,0.6641666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52036864055194,32.81770311709642]}"
130_0,0.16583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.63651788661537,17.249899243305112]}"
131_0,0.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.88405698466389,7.296565895260814]}"
132_0,0.60583335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.09404192955436,23.67734510118029]}"
133_0,0.17083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.66147275438648,11.361442555901649]}"
134_0,0.32750002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1484432415172,34.371788558623194]}"
135_0,0.28666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.72672246398652,34.847895659206536]}"
136_0,0.32833335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.00221581038996,29.228933557038932]}"
137_0,0.30666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19934277798059,32.07210143127722]}"
138_0,0.21333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.38349741122508,10.166683228022684]}"
139_0,0.78166664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.83789272762385,21.265368563319374]}"
140_0,0.32166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.89441797629561,37.19249855075849]}"
141_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39747453540254,11.99924640762651]}"
142_0,0.185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.25473389086456,16.850148941871925]}"
143_0,0.92083335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84001666433278,26.929246429692956]}"
144_0,0.295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.74519116458457,29.426562919545226]}"
145_0,1.1933334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.18387345796633,10.139733769499099]}"
146_0,1.0658333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.24999861144123,17.91465255355356]}"
147_0,0.18083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98736324233764,14.53249550884356]}"
148_0,0.7158333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.00995047039709,24.566677232458616]}"
149_0,0.24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.68018515798727,18.30541970214555]}"
150_0,0.32083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2332807985929,35.06349132739523]}"
151_0,0.32750002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60408705075002,35.57553103934335]}"
152_0,0.225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.33446311955771,14.32588299349607]}"
153_0,1.2008333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04139150534127,31.214210334943076]}"
154_0,0.23666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.20707743798772,20.120016576066984]}"
155_0,0.13916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.74582290545669,9.996003324039975]}"
156_0,0.7341667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.8989095527162,34.591875803232476]}"
157_0,0.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.76578380189154,8.576665175131131]}"
158_0,0.3075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.68281148961186,34.13373500833152]}"
159_0,0.28916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.44937886169724,30.15868987610264]}"
160_0,0.2725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.7143818705125,24.44540466910248]}"
161_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.03464664625528,19.792131497363357]}"
162_0,0.3325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.8608530046425,31.90142152729451]}"
163_0,0.3375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.87345229002943,37.43953525389136]}"
164_0,0.24833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.80358165805234,17.658632697579495]}"
165_0,0.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.62391860122843,31.95532044434168]}"
166_0,0.28166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.73259187919763,17.2723571254081]}"
167_0,0.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.6688343654344,26.45763090553021]}"
168_0,0.2075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.28293184222221,18.759068920625907]}"
169_0,0.17166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.43040776618354,8.158948568015555]}"
170_0,0.19416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.16516105436553,15.17029936056842]}"
171_0,0.30833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58686684298604,33.558813226495026]}"
172_0,0.2125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.26908406400122,14.429189251169815]}"
173_0,0.175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.38562134793402,11.707293940287665]}"
174_0,0.1725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.02978202087549,9.156078533388223]}"
175_0,0.26416665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.80607864372047,19.819080955886943]}"
176_0,0.22833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.35517011391097,24.863121276218056]}"
177_0,0.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.9556785043907,26.34534149501527]}"
178_0,0.24083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.809321727307,17.169050867734356]}"
179_0,0.1875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.3576670995791,14.846905858285393]}"
180_0,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.40619899633082,22.45563631477774]}"
181_0,0.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19833798814926,11.78814231585842]}"
182_0,0.36166668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56278741908979,31.277092404831443]}"
183_0,1.0741667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58075372477218,19.86399672009292]}"
184_0,0.1725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.85174050584484,14.918771081014954]}"
185_0,0.33916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.82316950552799,24.422946786999493]}"
186_0,0.32833335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.26958645891688,32.638040060272516]}"
187_0,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6632236421362,26.295934154388693]}"
188_0,0.19583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.68031450394373,7.094444956333922]}"
189_0,0.2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.46870801725998,25.038292756621363]}"
190_0,0.33166665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.20221281260791,15.552083356319217]}"
191_0,2.5141666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.17638250096194,25.667113455505028]}"
192_0,0.29333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.75629825413469,28.923506360438296]}"
193_0,0.3425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38761593868648,9.757949773748303]}"
194_0,0.31916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52074168951114,37.09368386950534]}"
195_0,0.28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.53121703818914,31.834047880985544]}"
196_0,0.43416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.22068151320596,21.858256650838257]}"
197_0,0.28916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26472183353708,9.488455188512447]}"
198_0,0.32166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.00482715310436,36.9813944589904]}"
199_0,0.30833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.15442701377461,17.999992505544913]}"
200_0,0.30666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.13832595288822,35.997739222879524]}"
201_0,0.19666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.43465563960139,15.484709710010252]}"
202_0,0.20666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.4002152240734,12.192384193712206]}"
203_0,0.41333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7203656427699,6.685711502059539]}"
204_0,0.26500002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.57126817701533,15.399369758018898]}"
205_0,0.24333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.42703533664054,27.948834277168615]}"
206_0,0.17916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.34469476523297,14.828939552603002]}"
207_0,0.28833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3095082517866,34.34034752367901]}"
208_0,0.2875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81368395777113,35.53061527513738]}"
209_0,0.51166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79435480220839,29.377155578918654]}"
210_0,0.4425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.32186383417078,26.861872783383994]}"
211_0,0.21333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.89740236796922,17.973043047021328]}"
212_0,0.28833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.64164120390808,16.342600806344397]}"
213_0,0.215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.45448719007979,16.257260854353042]}"
214_0,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.70813940634218,21.898680838623637]}"
215_0,0.4525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.75180667771409,27.2211988970318]}"
216_0,0.17916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.87507383182269,9.838798149319059]}"
217_0,0.15083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.18573870276234,11.97678852552352]}"
218_0,0.23666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.17925253558927,16.311159771400213]}"
219_0,0.3225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.29191499506341,36.55469469903363]}"
220_0,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.11924050032823,21.260876986898776]}"
221_0,0.33833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22977902309344,24.06811224977228]}"
222_0,0.2925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.99161111575549,34.9107777290949]}"
223_0,0.32666665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83677358074624,33.504914309447855]}"
224_0,0.6825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80246251117472,10.602366140820653]}"
225_0,0.31583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.28043485655408,23.24615376480292]}"
226_0,0.20666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.04362979909648,20.47934268971479]}"
227_0,0.87916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.15567550660867,17.946093588497742]}"
228_0,1.1233333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37576275121795,37.59674042861228]}"
229_0,0.28416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.34094928673078,27.742221761821124]}"
230_0,0.21333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.98387645574836,18.799493108411287]}"
231_0,0.2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.96652690202791,12.942477455952007]}"
232_0,0.19083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94207442917245,12.740356517025115]}"
233_0,0.295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39035662735735,33.617203719962795]}"
234_0,0.31666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84313040196285,35.4812079345108]}"
235_0,0.5958333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89304013750508,23.758193476751046]}"
236_0,0.14833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.25111775831883,9.308792131688541]}"
237_0,0.35166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.9378265557546,19.11390345785312]}"
238_0,0.31083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.12410512570803,28.63604546952005]}"
239_0,0.30916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.47195110084651,30.329369780085347]}"
240_0,0.26666668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.77001668639922,32.75931262362865]}"
241_0,0.18166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.4148091002128,18.84890044903786]}"
242_0,0.21083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.55579885700107,6.6318125850123675]}"
243_0,0.30333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81817553419174,30.32487820366475]}"
244_0,0.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.79834398371334,37.52936678230331]}"
245_0,0.33416668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.39535059869361,35.35095221831347]}"
246_0,0.1925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.10801905373182,13.926132692062883]}"
