system:index,avg_rad,.geo
78_0,0.22583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44887646678158,11.294068909592685]}"
79_0,0.2975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2388915218911,16.082089373949735]}"
80_0,0.37833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.18761893646851,32.54371695543997]}"
81_0,0.35583332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.82529344223691,32.34608759293367]}"
82_0,0.375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.3715148778001,36.49630420556586]}"
83_0,0.23583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.66683977468193,13.40510982727356]}"
84_0,0.23916666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.53634035548187,13.472483473582525]}"
85_0,0.20083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.03801907579827,10.332871555584797]}"
86_0,0.54083335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.24513398606142,20.932991908195152]}"
87_0,0.61083335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57177057193098,25.04278433304196]}"
88_0,0.47666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.08343723491991,29.17952621641236]}"
89_0,0.40083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.3173722577502,33.02431563244391]}"
90_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87033855239935,7.727757231638184]}"
91_0,0.38833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.93197212945365,18.264995514360173]}"
92_0,0.51166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.74643965741863,24.148960625343037]}"
93_0,0.53833336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88493242853875,7.808605607208941]}"
94_0,1.1516666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45948116141604,22.68021513580762]}"
95_0,0.30583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.09903590089063,27.926376395065624]}"
96_0,3.0091667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.92859969991066,24.148960625343037]}"
97_0,0.20416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42567248676019,15.740729565984315]}"
98_0,0.2625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.8709553043613,19.37441489024778]}"
99_0,5.06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67919535706612,18.11677349248045]}"
100_0,0.6425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09154494388625,18.485082758969455]}"
101_0,0.24166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.51524532325922,18.619830051587382]}"
102_0,0.27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93920439454513,14.465121862534595]}"
103_0,0.3175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24800402068875,21.939105026409013]}"
104_0,0.25583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.06759486594645,7.795130877947148]}"
105_0,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.78186987386775,20.227814410161326]}"
106_0,0.36666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69591316991445,13.48146662642372]}"
107_0,0.20666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24800402068875,8.33412004841886]}"
108_0,0.28083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.81543484552085,18.7770352263083]}"
109_0,0.28666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39035662735735,19.859505143672322]}"
110_0,0.645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25411713890261,21.867239803679453]}"
111_0,0.19833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.50851545308342,7.35944796514918]}"
112_0,0.37666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.75193602367055,34.33585594725841]}"
113_0,0.28166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.43739632827226,19.702299968951404]}"
114_0,0.245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.28319053413513,9.807357114374877]}"
115_0,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.54195107878007,16.38751657055037]}"
116_0,0.47083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.58761294090445,23.8435334287424]}"
117_0,0.34333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.85011896405157,35.39586798251945]}"
118_0,0.5158333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.03926756863234,20.416460619826427]}"
119_0,0.22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.23602148726377,9.0123480879291]}"
120_0,0.85333335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57751064118564,27.099926333675665]}"
121_0,0.385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.41493844616927,19.576535829174674]}"
122_0,0.35833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.9224865816968,18.19313029163061]}"
123_0,0.34666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.41643064200608,35.82256774247622]}"
124_0,0.43666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.02292280474322,19.80560622662515]}"
125_0,0.5233333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29541677056285,21.543846301396425]}"
126_0,0.3825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.3374625001415,25.527874586466503]}"
127_0,0.093333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.98436386175385,10.103801158134319]}"
128_0,0.34166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91188188706234,9.0123480879291]}"
129_0,0.41666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37414120942469,36.325624301583154]}"
130_0,0.26083332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.68743241198892,10.220582145069857]}"
131_0,0.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.46458948979858,14.716650142088062]}"
132_0,0.19416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.65735422692508,11.99924640762651]}"
133_0,0.50083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58686684298604,23.407850515944432]}"
134_0,0.155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.97949923637404,15.363437146654118]}"
135_0,0.265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20295891052632,7.3235153537843996]}"
136_0,0.1575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.58299201852739,10.597874564400055]}"
137_0,0.41416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.06621702715593,29.898178443707977]}"
138_0,0.6141667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23041076396557,12.830188045437067]}"
139_0,0.19083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.069330764786,11.693819211025872]}"
140_0,0.15833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07706542479313,8.064625463183004]}"
141_0,0.8525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18486325888748,24.436421516261284]}"
142_0,0.25083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42405094496692,20.447901654770607]}"
143_0,0.185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72698115589944,11.325509944536869]}"
144_0,0.25416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09965265285257,16.037173609743757]}"
145_0,1.21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.83627118583058,24.33311525858754]}"
146_0,0.39666668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.02366890266161,37.188006974337895]}"
147_0,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.61307020359122,35.548581580819764]}"
148_0,0.19916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.10514901910449,15.107417290680054]}"
149_0,0.445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.94119898529759,22.370296362786384]}"
150_0,0.36916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.08979405613651,36.48732105272467]}"
151_0,0.1425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.63976097020189,11.873482267849775]}"
152_0,0.515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.51774230892735,25.599739809196066]}"
153_0,0.40583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.39585299360927,24.454387821943676]}"
154_0,0.55833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.82853652582345,24.211842695231404]}"
155_0,0.22666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.19123506901425,9.91066337204862]}"
156_0,0.22833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.13659005404868,6.393759034720695]}"
157_0,0.205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.24763097172955,6.7485935719479055]}"
158_0,0.88416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02491739549568,25.02930960378017]}"
159_0,0.26083332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.12535361854209,19.7112831217926]}"
160_0,0.34416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.42953232230867,29.031304194532638]}"
161_0,0.44833332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.57588909939238,19.257633903312243]}"
162_0,0.26833335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.48180969756257,18.044908269750888]}"
163_0,1.2283334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66160210034293,29.19300094567415]}"
164_0,0.23583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.94119898529759,14.577411273049536]}"
165_0,0.3925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1529348179378,36.74334090869873]}"
166_0,0.18916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.49466767486243,13.971048456268859]}"
167_0,0.2175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.40383135661915,12.52476084883643]}"
168_0,0.60083336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49703531457409,24.0321796384075]}"
169_0,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7532988735509,12.291198874965353]}"
170_0,0.43083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.90627116376413,37.03978495245817]}"
171_0,0.35416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.6057085925433,25.19549793134228]}"
172_0,0.93666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76815144160321,12.776289128389895]}"
173_0,0.48833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43378019572653,29.13910202862698]}"
174_0,0.38333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.35567250882664,37.84826870816574]}"
175_0,0.405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.64587408841575,36.48732105272467]}"
176_0,0.36833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.03964061759154,19.369923313827183]}"
177_0,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.45910811245685,17.285831854669894]}"
178_0,0.68916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.10788970777537,20.18739022237595]}"
179_0,3.3008332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26023025711648,14.68071753072328]}"
180_0,0.27833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.83901187450145,18.98364774165579]}"
181_0,0.39833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.11836505645337,25.47846724583993]}"
182_0,0.26333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.81019717118185,13.31078672244101]}"
183_0,0.37666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.19759189023085,34.569417921129485]}"
184_0,0.25416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48555517606476,9.708542433121728]}"
185_0,1.1825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93072363661959,20.42544377266762]}"
186_0,0.52166665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.21855757649703,14.474105015375791]}"
187_0,0.32333332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.1167435146601,29.92961947865216]}"
188_0,0.44166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.17938188154572,14.68071753072328]}"
189_0,0.8025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.50801305816775,17.2678655489875]}"
190_0,0.19666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.63739333049023,6.582405244385794]}"
191_0,0.2975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.52135844147308,21.714526205379133]}"
192_0,0.51916665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.58224592060898,23.95582283925734]}"
193_0,0.46083334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.37339511150628,23.053015978717223]}"
194_0,0.27333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.47032955905325,19.931370366401882]}"
195_0,0.5325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.89279643450234,31.286075557672635]}"
196_0,0.34833333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.11575371373895,28.9100316311765]}"
197_0,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52036864055194,35.377901676837055]}"
198_0,0.22583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97276936619824,7.646908856067427]}"
199_0,0.54083335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04974291731034,24.85862969979746]}"
200_0,0.22833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.54120498086166,15.102925714259456]}"
201_0,0.6333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.06509788027832,33.922630916563435]}"
202_0,0.18666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.80432775597073,13.324261451702803]}"
203_0,0.40416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.05773626923039,18.368301772033917]}"
204_0,0.14083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.9236057285744,9.465997306409458]}"
205_0,0.21333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.23838912697543,9.27735109674436]}"
206_0,0.355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.32697216255333,31.645401671320446]}"
207_0,0.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.16078383499122,24.737357136441325]}"
208_0,0.28666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.58798598986365,27.54459239931483]}"
209_0,0.21916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.93745350679539,14.528003932422962]}"
210_0,0.19166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.56166827221219,12.506794543154038]}"
211_0,0.17166667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.15878924423875,11.316526791695672]}"
212_0,0.5208333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.96702929694358,9.317775284529738]}"
213_0,0.88166666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04176455430047,16.324634500662004]}"
214_0,0.5183333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21369295111724,29.184017792832957]}"
215_0,0.1875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.79834398371334,6.281469624205754]}"
216_0,0.26916668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.15006478331047,21.242910681216387]}"
217_0,0.4025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39335600794115,12.659508141454356]}"
218_0,1.3066666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97476395695071,26.403731988483038]}"
219_0,0.15666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.52547696893448,6.982155545818981]}"
220_0,0.38666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.72797095682058,36.55469469903363]}"
221_0,0.31583333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.10077179973018,29.808346915296024]}"
222_0,0.33916667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90651486676688,31.007597819595585]}"
223_0,1.8766667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65224589854253,18.184147138789413]}"
224_0,0.38083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34482411118944,31.31302501619622]}"
225_0,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.05274229789413,28.901048478335305]}"
226_0,2.2216666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.56890053730365,27.07297687515208]}"
227_0,0.24000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.67844925914773,9.079721734238063]}"
228_0,0.365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.51213158562915,6.434183222506073]}"
229_0,0.41083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.0783139176272,30.652763282368372]}"
230_0,0.25083333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42405094496692,20.8431603797832]}"
231_0,0.255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4974083635333,8.239796943586311]}"
232_0,1.4025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.08381028387912,27.67035653909156]}"
233_0,0.2775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.02816047908222,18.112281916059853]}"
234_0,0.33166668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.64550103945656,25.653638726243237]}"
235_0,0.49666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57464060655832,15.538608627057425]}"
236_0,0.5683333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5489396408688,17.793379990197423]}"
237_0,0.21583334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68942700274138,11.918398032055752]}"
238_0,0.4075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.81356960072485,25.62668926771965]}"
239_0,0.56416667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.3576670995791,26.336358342174073]}"
240_0,0.23666666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.07819956058091,10.948217525206669]}"
241_0,0.24666667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.14395166509661,17.91016097713296]}"
242_0,0.7808333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32473386879812,22.75657193495778]}"
243_0,0.22333333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.82641258911453,16.948963623125074]}"
244_0,0.44416666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87145769927696,25.411093599530965]}"
245_0,0.3633333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8795654082433,34.5469600390265]}"
246_0,0.30833334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12024529015956,24.171418507446027]}"
